"node" "level" "X" "Y" "pVAR" "sVAR" "meanBC" "sdBC" "meanSlope" "sdSlope"
"44" 774 80 -264.154054286644 -77.5417668352269 0.00018293811410896 0.3828440242116 0.602758412666373 0.00936519679103793 0.000167755142901889 0.000192212138630012
"45" 778 81 -268.525834314184 -55.9854115450738 0.00133851343718257 0.0145257295369417 0.304439474489718 0.00629990874584367 0.000314993904113453 0.000128834596906219
"46" 783 70 -283.589058569952 -31.1983310356274 0.00149314160635669 0.29912139587728 0.994564631556962 0.00612706250772722 -0.000136888794799268 0.000131742023154831
"47" 557 117 192.827951512519 140.015253152953 0.00101644272827458 0.076543279153851 0.928103540463349 0.00555341158727222 0.00020545583140712 0.000115965445695305
"48" 561 80 233.969270063649 145.080910756321 0.000248640901120323 0.398509962019108 0.882342757938573 0.00780515336928248 0.000134644855339916 0.000159454079081102
"49" 570 100 238.243547209947 91.7502164183928 0.00380019844853019 0.304872563265483 0.982751316988323 0.00931372966998012 0.000181365444742533 0.000176435002503173
"50" 584 69 281.300669402501 53.2693475997693 0.000463205022337347 0.423686883575221 0.936446106730244 0.00872535194099799 0.000141817369631354 0.000177209976375324
"51" 585 90 262.11289746835 40.9990119484148 0.000103452814300935 0.865691427736585 0.996613918485717 0.00454688066904379 1.70632816714088e-05 0.000100792694398613
"52" 619 99 213.270340466501 -142.145882378993 0.00251425487911104 0.000803127467873629 0.530702831590087 0.00440532262248219 0.000302264161590075 9.01201513098906e-05
"53" 663 186 62.4119192705879 -157.376117416086 0.00529498128551778 0.162470665719295 1.00038428304402 0.00484708324924457 -0.000126030805883816 9.00466880187255e-05
"54" 680 182 38.2153212558321 -169.033958781404 0.0094143710039513 0.18648263398587 0.994114600869167 0.00354112683468571 8.28036158622093e-05 6.24473185477467e-05
"55" 695 108 -19.1663101300887 -246.556165114558 0.000222522923632032 0.727281523896544 0.985968177235978 0.00838399470654101 -6.30143251953556e-05 0.000180596746631002
"56" 764 174 -171.655600032517 -58.344194033997 3.27052359909137e-06 0.904552882008311 0.710046534776047 0.00643126718178548 1.57676453029292e-05 0.000131485921745282
"57" 777 82 -266.739966975513 -59.5204168155952 0.00140844514125932 0.0121737383739947 0.361667650964467 0.00606788344826145 0.000311228190273272 0.000124089625686474
"58" 842 69 -179.271328747578 223.225179334854 2.56320693624802e-05 0.932908138093488 0.991328347037779 0.00877576340571062 -1.63922168253801e-05 0.000194536189411882
"59" 581 90 258.955075974753 57.6745925595496 0.000432690126855089 0.178286554126149 0.618518362277585 0.00881266946544858 0.000240631295368079 0.000178738520161368
"60" 583 91 260.438188750048 45.0159953860249 0.00019196839102357 0.587041839750038 0.944894143013486 0.00786904926426658 8.86048712815918e-05 0.000163103812782076
"61" 586 99 254.759181908059 28.061525859022 0.00156668227270863 0.0104058762083985 0.707266054315893 0.00763763545356937 0.000399713719537079 0.000155943272008295
"62" 608 114 235.014761858864 -54.7151871825509 0.0185557567590328 0.190487645075362 1 1.1298369981191e-16 -2.63479395906421e-18 1.99777339833396e-18
"63" 615 154 189.458127373325 -68.0243189763266 0.0103986390443017 4.40195507369065e-08 0.753623325491325 0.0109921994665368 0.00124755377975398 0.000227293659067993
"64" 618 100 224.983290348169 -120.667348790431 0.00229854058048951 0.00135280878637379 0.536843866314418 0.00439990977494085 0.000288620510974975 9.00094201146421e-05
"65" 679 191 33.3411139578186 -160.881509565431 0.0094143710039513 0.18648263398587 0.994114600869167 0.00354112683468571 8.28036158622093e-05 6.24473185477467e-05
"66" 693 149 -11.4614287239676 -205.98137209856 0.000222522923632032 0.727281523896544 0.985968177235978 0.00838399470654101 -6.30143251953556e-05 0.000180596746631002
"67" 709 115 -90.6222592897527 -222.557174948868 0.000462748012283251 0.240416328688959 0.968970963242449 0.00426126647728755 -0.000103103209562494 8.78085993140778e-05
"68" 763 176 -165.107140261331 -69.9151073425841 4.23601626552059e-06 0.891450827638115 0.710175038181262 0.00642937277617044 1.79394561122623e-05 0.000131447191015954
"69" 776 83 -264.844809880897 -63.2812506130481 0.00105309390361566 0.0301846175316809 0.36790250434637 0.00605878637375738 0.000268666587963116 0.000123903588400214
"70" 781 81 -271.670918192367 -37.8867022649915 0.000461298462023305 0.438204383942241 0.976960913748337 0.005613774603209 9.80106576526436e-05 0.000126389180913676
"71" 841 80 -174.94615710918 212.565124403629 2.56320693624802e-05 0.932908138093488 0.991328347037779 0.00877576340571062 -1.63922168253801e-05 0.000194536189411882
"72" 551 90 203.079965874018 170.712089380359 0.00941437100395332 0.186482633985822 1 3.76283465534425e-16 -8.79879004339085e-18 6.63571075916117e-18
"73" 568 102 230.638996063387 104.721265724173 0.00933824296644156 0.0235518879595023 0.980755350145653 0.00600599453334162 0.000241345654703462 0.000106285968712923
"74" 580 99 249.483888737093 58.7152387427471 0.000374210199285221 0.210654255194363 0.629633961056155 0.00860189928479315 0.000218421605117115 0.000174463680360306
"75" 582 103 249.816281266681 35.3145241237431 0.00209163245763415 0.00306933078927308 0.731931087614023 0.00707856418545082 0.000428155695774403 0.000144528298962483
"76" 607 115 234.677644737337 -51.6768135679449 0.00962499270011972 0.181607153419849 1.00051993248089 0.00107798903222346 -2.51313035638345e-05 1.87425545509981e-05
"77" 610 155 190.981942175085 -60.3820152283168 0.00948387916782719 1.31168037844609e-07 0.764062758674167 0.0106399718378282 0.0011686675411208 0.00022090947439742
"78" 686 80 25.943091441814 -274.07489123676 0.00962499270011438 0.181607153419971 1.00250986087173 0.00520375739468032 -0.000121315897331981 9.04756021856606e-05
"79" 687 190 -0.264411936956248 -165.299788524752 0.000222522923632032 0.727281523896544 0.985968177235978 0.00838399470654101 -6.30143251953556e-05 0.000180596746631002
"80" 762 182 -164.635583609691 -54.1111320293383 0.000308597769797104 0.240556453820585 0.506031811234976 0.00498321807990495 0.000119655025298441 0.000101942219868151
"81" 780 90 -262.157826288765 -40.7107371039865 0.000461298462023305 0.438204383942241 0.976960913748337 0.005613774603209 9.80106576526436e-05 0.000126389180913676
"82" 550 91 200.259683783798 172.483474718053 0.00175592117493635 0.00652947115122455 0.550812511621852 0.00992620228413221 0.000548341611579446 0.000201500449622489
"83" 567 115 224.923923582783 84.5772936438999 0.00933824296644156 0.0235518879595023 0.980755350145653 0.00600599453334162 0.000241345654703462 0.000106285968712923
"84" 579 108 243.044302538328 45.6810354923957 0.000155042668946445 0.407408803565729 0.652168661452592 0.0062758012911211 0.000106376523269044 0.000128390160998833
"85" 609 156 185.714664671959 -72.322564430349 0.00222266534773984 0.00162634482736672 0.555967255526093 0.00419475157760212 0.000270572780447905 8.58124771501758e-05
"86" 761 200 -151.002318105672 -36.2820882352915 0.00014510394411821 0.420981612376297 0.514447241940713 0.00493132027174862 8.11880228905364e-05 0.000100880540911919
"87" 802 123 -225.124975800283 57.2890501834511 0.171971432484451 2.86936159609269e-77 0.861633490106129 0.00579906132716108 0.00190123149701814 9.73893510637579e-05
"88" 839 96 -170.513133818487 195.35035499174 0.000446384902891689 0.356206627913937 0.928059691149778 0.0086335554076025 -0.000164944859457672 0.000178735877496443
"89" 699 157 -40.3082652911831 -194.160072489726 0.000197485901780578 0.431242181633596 0.967342178961545 0.00420068808922067 -6.78125645951073e-05 8.61473600854804e-05
"90" 746 188 -129.09090142845 -106.418180629018 2.40984739036856e-06 0.95817133576254 0.953815012342821 0.00939048252464306 -1.02154617229514e-05 0.000194728561333999
"91" 836 80 -195.288272364662 194.042728997573 0.00831414521043784 0.214561147469947 1 3.62218879030525e-16 -9.24851903818001e-18 7.42616487724059e-18
"92" 499 184 63.7692479447369 158.987965005414 0.000374060379285826 0.196317916553965 0.535003860942916 0.00472246079435128 0.000124846995046144 9.66078804694138e-05
"93" 552 148 186.08059746166 91.3635663068791 0.00113838709915304 0.0242099438912107 0.682259002294475 0.00478148670879527 0.000220469474118682 9.77887096860139e-05
"94" 745 197 -120.108750504297 -103.115362833559 2.40984739036856e-06 0.95817133576254 0.953815012342821 0.00939048252464306 -1.02154617229514e-05 0.000194728561333999
"95" 831 69 -221.494362301561 181.405450493157 5.45096375118124e-09 0.998516142010633 0.971172109392959 0.0103473054503145 4.32771050919492e-07 0.000232613379670658
"96" 832 121 -176.423506994778 154.17923394434 1.32506349458143e-06 0.980356885360743 0.984520309996766 0.00815744892968316 -4.21031488042395e-06 0.00017090832017066
"97" 835 82 -196.166537690774 190.29340369654 0.00601088590365488 0.196656897956596 0.999999999999998 1.62746551664129e-16 4.66923364759389e-18 3.60767406059073e-18
"98" 837 100 -173.80885277906 186.998857471448 0.00043504097190665 0.362392235634301 0.928175680054633 0.00861602104121756 -0.00016250387536917 0.000178372872892408
"99" 498 186 115.14310585915 124.115088418405 0.000795691801356446 0.0594669825403839 0.585853159134317 0.00415725458884624 0.000160328064715924 8.50453972811329e-05
"100" 652 99 148.552184404769 -208.858656771922 9.15909200342506e-05 0.659722327491375 0.883148766040278 0.00982241543226086 8.98594410206283e-05 0.000204059671549972
"101" 834 123 -162.498549559505 166.004552320281 0.000478282492189679 0.322317906468327 0.935261007609208 0.00785067458544983 -0.000160644055294647 0.000162275725118067
"102" 825 136 -180.219381525197 124.953849571254 0.000481812835048315 0.673869530424221 0.991638222391864 0.00734957092938759 -6.1902083473209e-05 0.000146972988536083
"103" 829 123 -180.30474026552 146.470101514895 5.85879095499666e-06 0.942353825700543 0.981637414601966 0.00588832436175712 -9.45230358537383e-06 0.000130679257679627
"104" 833 181 -125.236151913551 121.228694020376 0.000339102570350549 0.396855865557508 0.936521394497187 0.00760879870365815 -0.000132347900825192 0.000156177130748757
"105" 822 182 -144.554049743608 95.5877434754193 0.000481812835048315 0.673869530424221 0.991638222391864 0.00734957092938759 -6.1902083473209e-05 0.000146972988536083
"106" 821 196 -135.03063402585 84.5175595635426 0.000481812835048315 0.673869530424221 0.991638222391864 0.00734957092938759 -6.1902083473209e-05 0.000146972988536083
"107" 826 242 -87.9592478806442 71.4147093550859 0.000507446994983505 0.265127470631182 0.951621916194932 0.00593226065365814 -0.000136687755778952 0.000122632919395888
"108" 820 247 -88.1047804003987 62.9796607691525 0.000515563009378938 0.243959127914965 0.955666046230401 0.00539666421609752 -0.000129149613025493 0.000110819152033171
"109" 493 254 -75.3271228176841 -67.7311934636437 0.0028569970839609 0.000352675590085308 0.577444986636469 0.00313810193758442 0.000229562454093995 6.41964835895766e-05
