"Name" "Tree-order" "NodeAss" "MatchAss" "ClaAss" "BootAss" "VAR.tn" "VAR.ssd" "VAR.spe" "VAR.tn:ssd" "VAR.tn:spe" "VAR.ssd:spe" "VAR.tn:ssd:spe" "VAR.Residuals" "pval.tn" "pval.ssd" "pval.spe" "pval.tn:ssd" "pval.tn:spe" "pval.ssd:spe" "pval.tn:ssd:spe" "pval.Residuals" "padj.tn" "padj.ssd" "padj.spe" "padj.tn:ssd" "padj.tn:spe" "padj.ssd:spe" "padj.tn:ssd:spe" "padj.Residuals"
"Meth-ASV-58" "53" "498" "1" "A9" "0.32" "0.00721677245577667" "0.0129323885861169" "0.108178132712627" "0.0654728097522507" "0.060034620019292" "0.0141764113227346" "0.0124019216330616" "0.719586943518141" "0.411795369581622" "0.272846214177107" "0.0223692300473793" "0.0153264884006354" "0.139329221695893" "0.720530447823738" "0.760097573890372" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1279" "54" "498" "1" "A9" "0.32" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-1305" "55" "498" "1" "A9" "0.32" "0.000278943192751015" "0.00122688802326904" "0.0102624098364191" "8.18956758733605e-05" "0.000201911800230201" "0.00626300671274681" "0.000379871259536553" "0.981305073499174" "0.889836924792" "0.771496860094893" "0.87023368376104" "0.940171277779647" "0.999556942801473" "0.932756160176971" "0.998861070866266" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1164" "56" "552" "1" "A9" "0.65" "0.00668111198336227" "0.00588131699263119" "0.0552978865329707" "0.00293949329190831" "0.0209574824470634" "0.036901672757779" "0.00517349855195073" "0.866167537442334" "0.471407595857666" "0.499126368228163" "0.236795493373763" "0.632495272140754" "0.650900965912948" "0.414092823624391" "0.93860483757411" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-182" "57" "552" "1" "A9" "0.65" "0.150593392233244" "0.000277178443136444" "0.0538168425358833" "0.0278653472106362" "0.013205786943682" "0.0363913044677887" "0.0519433191970927" "0.665906828968537" "0.000207288582814296" "0.866894421651426" "0.149606192072256" "0.0962124140474422" "0.718458935828497" "0.302500719177165" "0.161506788452091" NA "0.0375192334893876" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-453" "58" "552" "1" "A9" "0.65" "0.0703487009925412" "0.0457082347127948" "0.0108227874443993" "0.00119913765456847" "0.0320023534607156" "0.0490885494818796" "0.0363075300285335" "0.754522706224567" "0.0141639757685014" "0.0463104881660777" "0.807174075574136" "0.743362341479017" "0.416107007369155" "0.229185218788397" "0.359058499831042" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-379" "59" "552" "1" "A9" "0.65" "0.000796762113236719" "0.00462896114742319" "0.0787318523988676" "0.00593716003455899" "0.0219458845512076" "0.0155598472015877" "0.00812712447147973" "0.864272408081639" "0.803051173582966" "0.548189850604834" "0.113008046703192" "0.496633160274339" "0.633037956173752" "0.747685850586863" "0.8869639118945" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-265" "60" "552" "1" "A9" "0.65" "0.0947590900677351" "0.00271390086637614" "0.0454670406945283" "0.00179539456369303" "0.028448022553617" "0.0070826926236489" "0.0266571792655071" "0.793076679364894" "0.00577483942760061" "0.631081620884686" "0.28175806922689" "0.696024627242317" "0.491047841687193" "0.894368080438968" "0.519365320839106" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-389" "61" "552" "1" "A9" "0.65" "0.0281549398780189" "0.017750044887506" "0.0459417501526792" "0.00168214064041304" "0.0221628951998775" "0.0846872712582899" "0.00769893799180164" "0.791922019991414" "0.124622263105021" "0.221242753966742" "0.276689466738961" "0.705090414796887" "0.595419586621282" "0.0732240576019024" "0.881941053157896" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-401" "62" "552" "1" "A9" "0.65" "0.0202353504138098" "0.0100326815115242" "0.114781161227694" "2.41170792378799e-06" "0.0189691000885707" "0.0960207170487572" "0.0207608428982145" "0.719197735103506" "0.171127668253541" "0.333530976537088" "0.0174004294239365" "0.987996183259071" "0.618599941486646" "0.0353750791734821" "0.583007813505689" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-27" "63" "552" "1" "A9" "0.65" "0.0369990175464914" "0.0234519121187126" "0.00130333168959484" "0.0102429945452159" "0.0209255435890635" "0.00168880244875602" "0.00160259735428261" "0.903785800707883" "0.0998223164603089" "0.188505257496705" "0.991992151214292" "0.383100106862002" "0.666707847421135" "0.988294567412933" "0.989157473484925" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-578" "64" "552" "1" "A9" "0.65" "0.00142859231710267" "0.008668412946681" "0.044019479499693" "0.0174363820647599" "0.0261097730670744" "0.00413360262687168" "0.00599653860663698" "0.89220721887118" "0.742436280173225" "0.419161176699119" "0.347828587353637" "0.253033394928081" "0.5774640902466" "0.956874306687232" "0.927839202980594" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-362" "65" "552" "1" "A9" "0.65" "0.000253191391148382" "0.0053916975480663" "0.033429023383061" "0.054682509657705" "0.0297190703895985" "0.00439650853597395" "0.0217351617760187" "0.850392837318428" "0.887273054084214" "0.513647800054771" "0.450349829110062" "0.0402607232580392" "0.502468753464158" "0.949728374264248" "0.630575232160426" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-106" "66" "552" "1" "A9" "0.65" "0.0395765010613231" "0.0555245628949971" "0.243732849058452" "0.0194238276970176" "0.0180175560813277" "0.0165179761888372" "0.00546492353370859" "0.601741803484336" "0.0381153971999571" "0.0146498261223157" "3.51528627291088e-05" "0.143078927173311" "0.568097317874922" "0.603064674918067" "0.892007750251727" NA "1" "1" "0.00636266815396869" "1" "1" "1" "1" NA
"Meth-ASV-824" "67" "552" "1" "A9" "0.65" "0.000289656729981654" "0.00171078003922762" "0.0313028171934767" "2.33986370609525e-05" "0.00147490114460208" "0.00137389630228168" "6.19170019146288e-05" "0.963762632951455" "0.886745405059398" "0.729341852548764" "0.534047419233486" "0.967708597965213" "0.991262038422616" "0.992126654080526" "0.999922466161128" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-390" "68" "552" "1" "A9" "0.65" "0.089790935569168" "0.0615099708964302" "0.0373813672274064" "0.0566077279650582" "0.038977939273405" "0.0107388084638866" "0.0346825426902932" "0.670310707914352" "0.00357816788319223" "0.0149140784132552" "0.293682951684464" "0.0193141407080386" "0.27568983575277" "0.779812935839995" "0.32659916305761" NA "0.647648386857793" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-601" "71" "568" "1" "A9" "0.905" "0.0157036825199663" "0.0216147612091837" "0.0230533768035731" "0.000116392460531099" "0.0362120754214522" "0.0786159717086661" "0.0847865400573327" "0.739897199819295" "0.233783106988218" "0.163264666275932" "0.551592326526289" "0.917929027275785" "0.351441934982981" "0.0746147288795831" "0.0593672119118482" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-777" "72" "571" "1" "A9" "0.975" "0.0245528303803839" "0.0625760596826448" "0.0135853948694254" "0.0237337057610114" "0.0349429674418848" "0.0302492552720304" "0.0118088405584148" "0.798550946034205" "0.152784081942524" "0.0240254375035808" "0.763696958629392" "0.159704648204749" "0.401994404899135" "0.466913449435671" "0.799921994654062" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-474" "75" "571" "1" "A9" "0.975" "0.00842039222426836" "0.0172961995597415" "0.0203937670526629" "0.00802324632206942" "0.0426581128827662" "0.0735333672166905" "0.0252783270573313" "0.80439658768447" "0.401798066921044" "0.230777203516637" "0.633621826588307" "0.413069615605275" "0.315697833980034" "0.112028828428972" "0.548005751818786" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-694" "77" "568" "1" "A9" "0.905" "0.00364861030265112" "0.0121413061520307" "0.0213839637145588" "0.0548500302935013" "0.0734780822213885" "0.0538782406358214" "0.105765044343214" "0.674854722336834" "0.54631084390089" "0.272594680511379" "0.544518064325969" "0.021633514267213" "0.0694299405138706" "0.153653156704377" "0.0188087526652432" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-705" "83" "552" "1" "A9" "0.65" "0.017789393185792" "0.000154447094826646" "0.0162758167286033" "0.000327527596878648" "0.0229204237910512" "2.92854076580433e-05" "0.000117048029381357" "0.942386058165809" "0.261203444766803" "0.916236371885102" "0.759513601099522" "0.878276459851355" "0.649004955377262" "0.999973898111628" "0.999791848273757" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-20" "84" "552" "1" "A9" "0.65" "0.0170711720787312" "0.0022086635788196" "0.0283354815319162" "0.0265767428490204" "0.090914998520383" "0.00778212222213117" "0.0357507391258858" "0.791360080093113" "0.230029139874599" "0.66447451245425" "0.491837849233026" "0.135374208416928" "0.058893777431629" "0.880167632766407" "0.387557719326053" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-569" "85" "552" "1" "A9" "0.65" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-373" "86" "552" "1" "A9" "0.65" "0.075021578182546" "0.00101318945998885" "0.0520523230497601" "0.00909627550701503" "0.03774641689202" "0.0286932726846356" "0.079504092617387" "0.716872851606647" "0.00953994061061388" "0.757499824379117" "0.186954437212985" "0.356230784430851" "0.318847480587036" "0.442249598752697" "0.0656824545744676" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1154" "87" "552" "1" "A9" "0.65" "0.00015772588116113" "0.0053048366493383" "0.0239200983105372" "0.000114725027007768" "0.00023228945120385" "0.00262203745437883" "7.87368090332139e-07" "0.967647499858283" "0.916463290486442" "0.543522998938514" "0.643038078491578" "0.928718536956943" "0.999442076254281" "0.979918125284472" "0.999999889335287" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-657" "88" "552" "1" "A9" "0.65" "0.000207489395859707" "0.0028308352108399" "0.0918936186376473" "0.00433485877173767" "0.0112066942896186" "0.016955635543711" "0.00137916995787653" "0.871191698192709" "0.899109359075598" "0.639815001593056" "0.0762109224448637" "0.562704815735265" "0.83133723452186" "0.724317260613744" "0.990816825248837" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1096" "89" "552" "1" "A9" "0.65" "0.00668111198336226" "0.000450410920482632" "0.0132463572866972" "0.000695482927239639" "0.00750051977522739" "0.000147034708900427" "0.000216802885637771" "0.971062279512453" "0.496300395632475" "0.859567536695045" "0.818653812011672" "0.825998454885505" "0.912912445350309" "0.999719982775854" "0.999499402694886" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1316" "90" "552" "1" "A9" "0.65" "0.017789393185792" "0.0162849280207464" "0.0258757086850821" "0.0217491949548831" "0.0437631497703487" "0.0694749893882446" "0.0415539753556369" "0.763508660639266" "0.212436909840295" "0.232642706562769" "0.515808263346428" "0.168526405395134" "0.281843929402365" "0.113322901907221" "0.304298534257084" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-449" "91" "552" "1" "A9" "0.65" "0.119157110227823" "0.0142807620629573" "0.0193167825182327" "2.88517215266477e-05" "0.0410127897810729" "0.0509050789438055" "0.0159558383663292" "0.739342786378253" "0.00149287647907264" "0.255787568135786" "0.622227648589739" "0.959067714995116" "0.295988291532269" "0.206940841632275" "0.690952826714904" NA "0.270210642712148" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-649" "92" "552" "1" "A9" "0.65" "0.0438915612910344" "0.0155359802653735" "0.0813201305615794" "4.63796519118895e-05" "0.0369542496087465" "0.0539925275590548" "0.011284735436096" "0.756974435626203" "0.0511053524082384" "0.24157398250651" "0.072249189473047" "0.948723883285254" "0.352578264742864" "0.193560504202509" "0.797964754814923" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1091" "93" "552" "1" "A9" "0.65" "0.017789393185792" "0.00460966759352784" "0.0641424261754383" "0.00512333250799976" "0.0689947363674488" "0.071363400015675" "0.0329653611139823" "0.735011683040136" "0.20388767872743" "0.515930149125675" "0.125474716411865" "0.493500428312795" "0.104752469827612" "0.0959062896581986" "0.390836822407327" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-279" "94" "552" "1" "A9" "0.65" "0.30173153990928" "0.00964564618676652" "0.105342096892601" "2.85441935006709e-05" "0.0243055510395254" "0.0684852737023845" "0.0298854170890996" "0.460575930986842" "5.44683497903074e-09" "0.236877479905431" "0.00276351290738584" "0.948430046426496" "0.317859928496945" "0.0233879601517196" "0.230246511063471" NA "9.85877131204563e-07" "1" "0.500195836236838" "1" "1" "1" "1" NA
"Meth-ASV-388" "95" "552" "1" "A9" "0.65" "0.121174848743554" "0.00178060397721908" "0.100168372299918" "3.33799613704694e-05" "0.0267459649800374" "0.142869600464028" "0.0691219134020447" "0.538105316171827" "0.000213206867622286" "0.636765762309617" "0.00851588500154724" "0.948406206817995" "0.344514363635629" "0.00106810854600279" "0.0406177280679058" NA "0.0385904430396337" "1" "1" "1" "1" "0.193327646826506" "1" NA
"Meth-ASV-242" "96" "552" "1" "A9" "0.65" "0.240839630078234" "0.00638318575905617" "0.0257232807581256" "0.0124130456279747" "0.0261307130931454" "0.0138935615137995" "0.0315360600717812" "0.643080523097883" "3.5822264684202e-06" "0.414197267288311" "0.442536319989809" "0.255946170074388" "0.435463841010488" "0.690585612489298" "0.350552874122353" NA "0.000648382990784056" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1059" "97" "552" "1" "A9" "0.65" "0.0398438633396332" "0.00664372349793068" "0.0519700316467448" "0.0203506658244157" "0.150670298554628" "0.0151407495142413" "0.0619901453710034" "0.653390522251403" "0.0456139470463251" "0.408589185835429" "0.154903252460123" "0.150182933237546" "0.00263117468561908" "0.666412006109888" "0.101908302931557" NA "1" "1" "1" "1" "0.476242618097054" "1" "1" NA
"Meth-ASV-299" "98" "595" "1" "A9" "0.715" "0.101656329940201" "0.0253486535539208" "0.038656792536809" "0.0135031162598763" "0.0143091171714948" "0.0218751969391257" "0.0270190205932468" "0.757631773005325" "0.0035522436407569" "0.136096738585601" "0.332812579586218" "0.274827996344797" "0.733507440451571" "0.582917486475517" "0.493602860808963" NA "0.642956098976998" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-673" "100" "596" "1" "A9" "0.73" "0.019599055020988" "0.0122125389083539" "0.0132514027717574" "0.0045813147690482" "0.0162670387086156" "0.0511559361047517" "0.0391820985170037" "0.843750615199481" "0.213127369947487" "0.32467157796451" "0.784949422348623" "0.545453829814643" "0.727234516607318" "0.258056454147898" "0.375103635829198" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-2" "101" "596" "1" "A9" "0.73" "0.179411178251324" "0.0130527163955921" "0.0396184750468584" "0.00294867337366417" "0.0961095133402618" "0.0757428268893327" "0.0769504283739638" "0.516166188329003" "7.19599547137926e-06" "0.194158887585043" "0.167079757133864" "0.535195089974291" "0.00850481360286281" "0.0246640878349581" "0.023143939970846" NA "0.00130247518031965" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-80" "102" "596" "1" "A9" "0.73" "0.0454051175601099" "0.022432723155269" "0.222699495838213" "0.00363901208218353" "0.0671101636197177" "0.0220852915416201" "0.00903700445274082" "0.607591191750146" "0.0274064641700318" "0.11772207640476" "8.75372560004952e-05" "0.525502530127585" "0.0664998739672311" "0.485210889684447" "0.79852306396118" NA "1" "1" "0.0158442433360896" "1" "1" "1" "1" NA
"Meth-ASV-231" "106" "596" "1" "A9" "0.73" "0.137159281748147" "0.000656628336394868" "0.0736769179157592" "1.848669807749e-07" "0.0245661967051309" "0.0713690380314543" "0.00595254442397879" "0.686619207972154" "0.000454187732105726" "0.799485481660859" "0.072495079271737" "0.99659851735272" "0.492176311355502" "0.0794917148330647" "0.898429800412783" NA "0.0822079795111365" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1211" "108" "603" "1" "A6" "0.005" "0.00668111198336226" "0.0141175272797778" "0.0305538871240165" "0.010665847297536" "0.0141799460366702" "0.0234397132410286" "0.00711298071133907" "0.89324898632627" "0.478181465821858" "0.303554447105475" "0.511805794097991" "0.370723420025249" "0.78219193220089" "0.620561023695348" "0.909284821779368" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-920" "109" "603" "1" "A6" "0.005" "0.0284509102542255" "0.0333573146342163" "0.0146899799281978" "0.00324559470814573" "0.0555050658648919" "0.013183951597015" "0.0646607044446158" "0.786906478568692" "0.121527456649571" "0.0941164086378199" "0.737007858618634" "0.598120845343185" "0.197743278431474" "0.767887990150146" "0.14419158970822" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-814" "110" "605" "1" "A6" "0.01" "0.0195716042614426" "0.0291151053613108" "0.00200155142206837" "0.0235217188097366" "0.000520143653671393" "0.0497193874067964" "0.0847354529003852" "0.790815036184589" "0.198922574906701" "0.11823201263041" "0.981803331453358" "0.159547788231925" "0.99749202304211" "0.243038855999808" "0.072802514463037" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1232" "111" "605" "1" "A6" "0.01" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-762" "112" "605" "1" "A6" "0.01" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
"Meth-ASV-1235" "113" "605" "1" "A6" "0.01" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
