"Name" "Tree-order" "NodeAss" "MatchAss" "ClaAss" "BootAss" "VAR.tn" "VAR.ssd" "VAR.spe" "VAR.tn:ssd" "VAR.tn:spe" "VAR.ssd:spe" "VAR.tn:ssd:spe" "VAR.Residuals" "pval.tn" "pval.ssd" "pval.spe" "pval.tn:ssd" "pval.tn:spe" "pval.ssd:spe" "pval.tn:ssd:spe" "pval.Residuals" "padj.tn" "padj.ssd" "padj.spe" "padj.tn:ssd" "padj.tn:spe" "padj.ssd:spe" "padj.tn:ssd:spe" "padj.Residuals"
"Meth-ASV-427" "41" "498" "1" "A9" "0.32" "0.0594563318839564" "0.000659039648688156" "0.0529812168446578" "0.00430734977317735" "0.00942303483786894" "0.0708121387070273" "0.0802090417228905" "0.722151846581734" "0.015186563895227" "0.794331010625213" "0.250493289959709" "0.505651866238773" "0.912035366874233" "0.130296111256826" "0.0914707207962204" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-115" "42" "498" "1" "A9" "0.32" "0.000152204040291419" "0.0218937565472379" "0.0888078088442102" "0.00031622933418563" "0.0145395948029075" "0.0304360158980214" "0.0323250273240986" "0.811529363209047" "0.905907856774021" "0.159039986297198" "0.0956565048370269" "0.864720210522761" "0.852933076224886" "0.592206045528806" "0.563172980584242" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-98" "43" "498" "1" "A9" "0.32" "0.00490240206670144" "0.0500531431591331" "0.0636428864489993" "0.0157723445835291" "0.0214928181393555" "0.112676209697873" "0.0133928701926015" "0.718067325711807" "0.476478396109777" "0.0250510441498247" "0.167787570828812" "0.203268206181921" "0.691503690165451" "0.0257354115479309" "0.843449086127217" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-151" "44" "498" "1" "A9" "0.32" "0.00625350090614004" "0.0273242001874491" "0.125432470947713" "0.0176101303410419" "0.0302851103913849" "0.0962075552577351" "0.0195899647999046" "0.677297067168631" "0.407965031831601" "0.0860562128467438" "0.0117266887135729" "0.166701204460624" "0.505125830947059" "0.0389044648324514" "0.705119409508589" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-469" "45" "498" "1" "A9" "0.32" "2.3935568567467e-05" "0.00156554191925947" "0.0751383363251249" "0.0103007940298997" "0.0714591219028515" "0.0297005093425297" "0.0852804186283978" "0.726531342283369" "0.96048731117471" "0.688820746546351" "0.112679425593609" "0.305765548477852" "0.129246809199676" "0.550381651737358" "0.0769366781490645" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-11" "46" "498" "1" "A9" "0.32" "0.0334012390223642" "0.00712539370035715" "0.142394312755046" "0.00112825695292636" "0.040686618736075" "0.0322051596716458" "0.0259635105928745" "0.717095508568711" "0.0655185798385971" "0.390741396192234" "0.00809487585423951" "0.732171919687201" "0.380440365510076" "0.502882474749484" "0.608740506092634" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-82" "47" "498" "1" "A9" "0.32" "0.000253891848148875" "0.00343717749371843" "0.171247203059318" "0.00412948921259308" "0.0355911193146626" "0.076150710034822" "0.0252498746398551" "0.683940534396882" "0.867931192064436" "0.541116001534322" "0.00195331073918519" "0.503060306233259" "0.425999411347137" "0.0907935118863252" "0.599645065719904" NA "1" "1" "0.271510192746742" "1" "1" "1" "1" NA
"Meth-ASV-13" "48" "498" "1" "A9" "0.32" "0.0130251298624511" "0.0718140504750341" "0.0468926432430369" "0.0106648159274511" "0.0384449051730959" "0.0510957690607682" "0.0208704618829315" "0.747192224375231" "0.256501181929826" "0.00892729210575572" "0.327953491018011" "0.304159616639216" "0.431965149492389" "0.284602645875351" "0.718572190691337" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-406" "49" "498" "1" "A9" "0.32" "0.000235114030271384" "0.0191177798667684" "0.0438233970316669" "0.00526130140054216" "0.00982034256249003" "0.0585058826546312" "0.0236046979352982" "0.839631484518332" "0.885163511123321" "0.195277685592876" "0.424428767809902" "0.495116737117233" "0.92689450329654" "0.275349948095088" "0.716109984235723" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-108" "51" "498" "1" "A9" "0.32" "0.0285486783010417" "0.00459506301127619" "0.0858603480822025" "0.0205679456800414" "0.0562149766570335" "0.0467126009774689" "0.0268318160469793" "0.730668571243956" "0.0910584327503776" "0.494340884234131" "0.0766642888080084" "0.150394863317962" "0.22835127983497" "0.318473251504711" "0.602142178315583" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-58" "53" "498" "1" "A9" "0.32" "0.106633440854876" "0.0109900149571953" "0.10326914695743" "0.000307714688072032" "0.0656862030231644" "0.0965009445836228" "0.0268043522127741" "0.589808182722865" "0.000433415686919003" "0.240878709713685" "0.0155261617759761" "0.843728488536534" "0.0907249056617344" "0.0213612235003376" "0.49678687528896" NA "0.0602447804817414" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1279" "54" "498" "1" "A9" "0.32" "0.0178410250786607" "0.00130664194578606" "0.031079890018188" "0.00177902187001375" "0.0558722027317657" "0.000367421462572332" "0.00305178278808667" "0.888702014104927" "0.22364148927667" "0.740761965860356" "0.624673286614426" "0.699502354728037" "0.32704629598206" "0.999877945319605" "0.992218607088546" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1305" "55" "498" "1" "A9" "0.32" "0.0178410250786608" "0.0138620960693555" "0.0306219119406272" "0.0232653926781817" "0.0560547615642292" "0.0222923842160291" "0.0495168423994225" "0.786545586053494" "0.196118783858653" "0.253921957137704" "0.574301676246313" "0.140564121162755" "0.264391527565839" "0.713002376668074" "0.326349746396197" NA "1" "1" "1" "1" "1" "1" "1" NA
"Meth-ASV-1164" "56" "552" "1" "A9" "0.65" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" "NaN" NA
